C11.2.0;C;11;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C11.2.1;C;11;1;2;1;1;1200;800;600;1000;VACIO;1;3
C11.2.2;C;11;2;2;1;1;1200;800;600;1000;VACIO;1;3
C11.2.3;C;11;3;2;1;1;1200;800;600;1000;VACIO;1;3
C11.2.4;C;11;4;2;1;1;1200;800;600;1000;VACIO;1;3
C11.3.0;C;11;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C11.3.1;C;11;1;3;1;1;1200;800;600;1000;VACIO;1;3
C11.3.2;C;11;2;3;1;1;1200;800;600;1000;VACIO;1;3
C11.3.3;C;11;3;3;1;1;1200;800;600;1000;VACIO;1;3
C11.3.4;C;11;4;3;1;1;1200;800;600;1000;VACIO;1;3
C12.1.0;C;12;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C12.1.1;C;12;1;1;1;1;1200;800;600;1000;VACIO;1;3
C12.1.2;C;12;2;1;1;1;1200;800;600;1000;VACIO;1;3
C12.1.3;C;12;3;1;1;1;1200;800;600;1000;VACIO;1;3
C12.1.4;C;12;4;1;1;1;1200;800;600;1000;VACIO;1;3
C12.2.0;C;12;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C12.2.1;C;12;1;2;1;1;1200;800;600;1000;VACIO;1;3
C12.2.2;C;12;2;2;1;1;1200;800;600;1000;VACIO;1;3
C12.2.3;C;12;3;2;1;1;1200;800;600;1000;VACIO;1;3
C12.2.4;C;12;4;2;1;1;1200;800;600;1000;VACIO;1;3
C12.3.0;C;12;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C12.3.1;C;12;1;3;1;1;1200;800;600;1000;VACIO;1;3
C12.3.2;C;12;2;3;1;1;1200;800;600;1000;VACIO;1;3
C12.3.3;C;12;3;3;1;1;1200;800;600;1000;VACIO;1;3
C12.3.4;C;12;4;3;1;1;1200;800;600;1000;VACIO;1;3
C13.1.0;C;13;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C13.1.1;C;13;1;1;1;1;1200;800;600;1000;VACIO;1;3
C13.1.2;C;13;2;1;1;1;1200;800;600;1000;VACIO;1;3
C13.1.3;C;13;3;1;1;1;1200;800;600;1000;VACIO;1;3
C13.1.4;C;13;4;1;1;1;1200;800;600;1000;VACIO;1;3
C13.2.0;C;13;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C13.2.1;C;13;1;2;1;1;1200;800;600;1000;VACIO;1;3
C13.2.2;C;13;2;2;1;1;1200;800;600;1000;VACIO;1;3
C13.2.3;C;13;3;2;1;1;1200;800;600;1000;VACIO;1;3
C13.2.4;C;13;4;2;1;1;1200;800;600;1000;VACIO;1;3
C13.3.0;C;13;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C13.3.1;C;13;1;3;1;1;1200;800;600;1000;VACIO;1;3
C13.3.2;C;13;2;3;1;1;1200;800;600;1000;VACIO;1;3
C13.3.3;C;13;3;3;1;1;1200;800;600;1000;VACIO;1;3
C13.3.4;C;13;4;3;1;1;1200;800;600;1000;VACIO;1;3
C14.1.0;C;14;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C14.1.1;C;14;1;1;1;1;1200;800;600;1000;VACIO;1;3
C14.1.2;C;14;2;1;1;1;1200;800;600;1000;VACIO;1;3
C14.1.3;C;14;3;1;1;1;1200;800;600;1000;VACIO;1;3
