Codigo_Ubicacion;Estanteria;Modulo;Altura;Sububicacion;Activo;ID_tipo_ubica;largo_max_m;ancho_max_r;altura_max_n;peso_max_kg;Estado;Id_Almacen;Contenedores_p
T2.2.2;T;2;2;2;1;1;1200;800;600;1000;VACIO;1;3
T2.2.3;T;2;3;2;1;1;1200;800;600;1000;VACIO;1;3
T2.2.4;T;2;4;2;1;1;1200;800;600;1000;VACIO;1;3
T3.1.0;T;3;0;1;1;1;1200;800;1000;10000;VACIO;1;5
T3.1.1;T;3;1;1;1;1;1200;800;600;1000;VACIO;1;3
T3.1.2;T;3;2;1;1;1;1200;800;600;1000;VACIO;1;3
T3.1.3;T;3;3;1;1;1;1200;800;600;1000;VACIO;1;3
T3.1.4;T;3;4;1;1;1;1200;800;600;1000;VACIO;1;3
T3.2.0;T;3;0;2;1;1;1200;800;1000;10000;VACIO;1;5
T3.2.1;T;3;1;2;1;1;1200;800;600;1000;VACIO;1;3
T3.2.2;T;3;2;2;1;1;1200;800;600;1000;VACIO;1;3
T3.2.3;T;3;3;2;1;1;1200;800;600;1000;VACIO;1;3
T3.2.4;T;3;4;2;1;1;1200;800;600;1000;VACIO;1;3
T4.1.0;T;4;0;1;1;1;1200;800;1000;10000;VACIO;1;5
T4.1.1;T;4;1;1;1;1;1200;800;600;1000;VACIO;1;3
T4.1.2;T;4;2;1;1;1;1200;800;600;1000;VACIO;1;3
T4.1.3;T;4;3;1;1;1;1200;800;600;1000;VACIO;1;3
T4.1.4;T;4;4;1;1;1;1200;800;600;1000;VACIO;1;3
T4.2.0;T;4;0;2;1;1;1200;800;1000;10000;VACIO;1;5
T4.2.1;T;4;1;2;1;1;1200;800;600;1000;VACIO;1;3
T4.2.2;T;4;2;2;1;1;1200;800;600;1000;VACIO;1;3
T4.2.3;T;4;3;2;1;1;1200;800;600;1000;VACIO;1;3
T4.2.4;T;4;4;2;1;1;1200;800;600;1000;VACIO;1;3
M1.1.0;M;1;0;1;1;1;1200;800;1000;10000;VACIO;1;5
M1.1.1;M;1;1;1;1;1;1200;800;600;1000;VACIO;1;3
M1.1.2;M;1;2;1;1;1;1200;800;600;1000;VACIO;1;3
M1.2.0;M;1;0;2;1;1;1200;800;1000;10000;VACIO;1;5
M1.2.1;M;1;1;2;1;1;1200;800;600;1000;VACIO;1;3
M1.2.2;M;1;2;2;1;1;1200;800;600;1000;VACIO;1;3
M1.3.1;M;1;1;3;1;1;1200;800;600;1000;VACIO;1;3
M1.3.2;M;1;2;3;1;1;1200;800;600;1000;VACIO;1;3
M2.1.0;M;2;0;1;1;1;1200;800;1000;10000;VACIO;1;5
M2.1.1;M;2;1;1;1;1;1200;800;600;1000;VACIO;1;3
M2.1.2;M;2;2;1;1;1;1200;800;600;1000;VACIO;1;3
M2.2.0;M;2;0;2;1;1;1200;800;1000;10000;VACIO;1;5
M2.2.1;M;2;1;2;1;1;1200;800;600;1000;VACIO;1;3
M2.2.2;M;2;2;2;1;1;1200;800;600;1000;VACIO;1;3
M2.3.0;M;2;0;3;1;1;1200;800;1000;10000;VACIO;1;5
M2.3.1;M;2;1;3;1;1;1200;800;600;1000;VACIO;1;3
M2.3.2;M;2;2;3;1;1;1200;800;600;1000;VACIO;1;3
M3.1.0;M;3;0;1;1;1;1200;800;1000;10000;VACIO;1;5
M3.1.1;M;3;1;1;1;1;1200;800;600;1000;VACIO;1;3
M3.1.2;M;3;2;1;1;1;1200;800;600;1000;VACIO;1;3
M3.2.0;M;3;0;2;1;1;1200;800;1000;10000;VACIO;1;5
M3.2.1;M;3;1;2;1;1;1200;800;600;1000;VACIO;1;3
M3.2.2;M;3;2;2;1;1;1200;800;600;1000;VACIO;1;3
M3.3.0;M;3;0;3;1;1;1200;800;1000;10000;VACIO;1;5
M3.3.1;M;3;1;3;1;1;1200;800;600;1000;VACIO;1;3
M3.3.2;M;3;2;3;1;1;1200;800;600;1000;VACIO;1;3
M4.1.0;M;4;0;1;1;1;1200;800;1000;10000;VACIO;1;5
M4.1.1;M;4;1;1;1;1;1200;800;600;1000;VACIO;1;3
M4.1.2;M;4;2;1;1;1;1200;800;600;1000;VACIO;1;3
M4.2.0;M;4;0;2;1;1;1200;800;1000;10000;VACIO;1;5
M4.2.1;M;4;1;2;1;1;1200;800;600;1000;VACIO;1;3
M4.2.2;M;4;2;2;1;1;1200;800;600;1000;VACIO;1;3
M4.3.0;M;4;0;3;1;1;1200;800;1000;10000;VACIO;1;5
M4.3.1;M;4;1;3;1;1;1200;800;600;1000;VACIO;1;3
M4.3.2;M;4;2;3;1;1;1200;800;600;1000;VACIO;1;3
M5.1.0;M;5;0;1;1;1;1200;800;1000;10000;VACIO;1;5
M5.1.1;M;5;1;1;1;1;1200;800;600;1000;VACIO;1;3
M5.1.2;M;5;2;1;1;1;1200;800;600;1000;VACIO;1;3
M5.2.0;M;5;0;2;1;1;1200;800;1000;10000;VACIO;1;5
M5.2.1;M;5;1;2;1;1;1200;800;600;1000;VACIO;1;3
M5.2.2;M;5;2;2;1;1;1200;800;600;1000;VACIO;1;3
M5.3.0;M;5;0;3;1;1;1200;800;1000;10000;VACIO;1;5
M5.3.1;M;5;1;3;1;1;1200;800;600;1000;VACIO;1;3
M5.3.2;M;5;2;3;1;1;1200;800;600;1000;VACIO;1;3
M6.1.0;M;6;0;1;1;1;1200;800;1000;10000;VACIO;1;5
M6.1.1;M;6;1;1;1;1;1200;800;600;1000;VACIO;1;3
M6.1.2;M;6;2;1;1;1;1200;800;600;1000;VACIO;1;3
M6.2.0;M;6;0;2;1;1;1200;800;1000;10000;VACIO;1;5
M6.2.1;M;6;1;2;1;1;1200;800;600;1000;VACIO;1;3
M6.2.2;M;6;2;2;1;1;1200;800;600;1000;VACIO;1;3
M6.3.0;M;6;0;3;1;1;1200;800;1000;10000;VACIO;1;5
M6.3.1;M;6;1;3;1;1;1200;800;600;1000;VACIO;1;3
M1.3.0;M;1;0;3;1;1;1200;800;1000;10000;VACIO;1;5
M6.3.2;M;6;2;3;1;1;1200;800;600;1000;VACIO;1;3
O1.1.0;O;1;0;1;1;1;1200;800;1000;10000;VACIO;1;5
O1.1.1;O;1;1;1;1;1;1200;800;600;1000;VACIO;1;3
O1.1.2;O;1;2;1;1;1;1200;800;600;1000;VACIO;1;3
O1.1.3;O;1;3;1;1;1;1200;800;600;1000;VACIO;1;3
O1.1.4;O;1;4;1;1;1;1200;800;600;1000;VACIO;1;3
O1.2.0;O;1;0;2;1;1;1200;800;1000;10000;VACIO;1;5
O1.2.1;O;1;1;2;1;1;1200;800;600;1000;VACIO;1;3
O1.2.2;O;1;2;2;1;1;1200;800;600;1000;VACIO;1;3
O1.2.3;O;1;3;2;1;1;1200;800;600;1000;VACIO;1;3
O1.2.4;O;1;4;2;1;1;1200;800;600;1000;VACIO;1;3
O1.3.0;O;1;0;3;1;1;1200;800;1000;10000;VACIO;1;5
O1.3.1;O;1;1;3;1;1;1200;800;600;1000;VACIO;1;3
O1.3.2;O;1;2;3;1;1;1200;800;600;1000;VACIO;1;3
O1.3.3;O;1;3;3;1;1;1200;800;600;1000;VACIO;1;3
O1.3.4;O;1;4;3;1;1;1200;800;600;1000;VACIO;1;3
O2.1.0;O;2;0;1;1;1;1200;800;1000;10000;VACIO;1;5
O2.1.1;O;2;1;1;1;1;1200;800;600;1000;VACIO;1;3
O2.1.2;O;2;2;1;1;1;1200;800;600;1000;VACIO;1;3
O2.1.3;O;2;3;1;1;1;1200;800;600;1000;VACIO;1;3
O2.1.4;O;2;4;1;1;1;1200;800;600;1000;VACIO;1;3
O2.2.0;O;2;0;2;1;1;1200;800;1000;10000;VACIO;1;5
O2.2.1;O;2;1;2;1;1;1200;800;600;1000;VACIO;1;3
O2.2.2;O;2;2;2;1;1;1200;800;600;1000;VACIO;1;3
O2.2.3;O;2;3;2;1;1;1200;800;600;1000;VACIO;1;3
O2.2.4;O;2;4;2;1;1;1200;800;600;1000;VACIO;1;3
O2.3.0;O;2;0;3;1;1;1200;800;1000;10000;VACIO;1;5
O2.3.1;O;2;1;3;1;1;1200;800;600;1000;VACIO;1;3
O2.3.2;O;2;2;3;1;1;1200;800;600;1000;VACIO;1;3
O2.3.3;O;2;3;3;1;1;1200;800;600;1000;VACIO;1;3
O2.3.4;O;2;4;3;1;1;1200;800;600;1000;VACIO;1;3
O3.1.0;O;3;0;1;1;1;1200;800;1000;10000;VACIO;1;5
O3.1.1;O;3;1;1;1;1;1200;800;600;1000;VACIO;1;3
O3.1.2;O;3;2;1;1;1;1200;800;600;1000;VACIO;1;3
O3.1.3;O;3;3;1;1;1;1200;800;600;1000;VACIO;1;3
O3.1.4;O;3;4;1;1;1;1200;800;600;1000;VACIO;1;3
O3.2.0;O;3;0;2;1;1;1200;800;1000;10000;VACIO;1;5
O3.2.1;O;3;1;2;1;1;1200;800;600;1000;VACIO;1;3
O3.2.2;O;3;2;2;1;1;1200;800;600;1000;VACIO;1;3
O3.2.3;O;3;3;2;1;1;1200;800;600;1000;VACIO;1;3
O3.2.4;O;3;4;2;1;1;1200;800;600;1000;VACIO;1;3
O3.3.0;O;3;0;3;1;1;1200;800;1000;10000;VACIO;1;5
O3.3.1;O;3;1;3;1;1;1200;800;600;1000;VACIO;1;3
O3.3.2;O;3;2;3;1;1;1200;800;600;1000;VACIO;1;3
O3.3.3;O;3;3;3;1;1;1200;800;600;1000;VACIO;1;3
O3.3.4;O;3;4;3;1;1;1200;800;600;1000;VACIO;1;3
H1.1.0;H;1;0;1;1;1;1200;800;1000;10000;VACIO;1;5
H1.1.1;H;1;1;1;1;1;1200;800;600;1000;VACIO;1;3
H1.1.2;H;1;2;1;1;1;1200;800;600;1000;VACIO;1;3
H1.1.3;H;1;3;1;1;1;1200;800;600;1000;VACIO;1;3
H1.1.4;H;1;4;1;1;1;1200;800;600;1000;VACIO;1;3
H1.2.0;H;1;0;2;1;1;1200;800;1000;10000;VACIO;1;5
H1.2.1;H;1;1;2;1;1;1200;800;600;1000;VACIO;1;3
H1.2.2;H;1;2;2;1;1;1200;800;600;1000;VACIO;1;3
H1.2.3;H;1;3;2;1;1;1200;800;600;1000;VACIO;1;3
H1.2.4;H;1;4;2;1;1;1200;800;600;1000;VACIO;1;3
H1.3.0;H;1;0;3;1;1;1200;800;1000;10000;VACIO;1;5
H1.3.1;H;1;1;3;1;1;1200;800;600;1000;VACIO;1;3
H1.3.2;H;1;2;3;1;1;1200;800;600;1000;VACIO;1;3
H1.3.3;H;1;3;3;1;1;1200;800;600;1000;VACIO;1;3
H1.3.4;H;1;4;3;1;1;1200;800;600;1000;VACIO;1;3
H2.1.0;H;2;0;1;1;1;1200;800;1000;10000;VACIO;1;5
H2.1.1;H;2;1;1;1;1;1200;800;600;1000;VACIO;1;3
H2.1.2;H;2;2;1;1;1;1200;800;600;1000;VACIO;1;3
H2.1.3;H;2;3;1;1;1;1200;800;600;1000;VACIO;1;3
H2.1.4;H;2;4;1;1;1;1200;800;600;1000;VACIO;1;3
H2.2.0;H;2;0;2;1;1;1200;800;1000;10000;VACIO;1;5
H2.2.1;H;2;1;2;1;1;1200;800;600;1000;VACIO;1;3
H2.2.2;H;2;2;2;1;1;1200;800;600;1000;VACIO;1;3
H2.2.3;H;2;3;2;1;1;1200;800;600;1000;VACIO;1;3
H2.2.4;H;2;4;2;1;1;1200;800;600;1000;VACIO;1;3
H2.3.0;H;2;0;3;1;1;1200;800;1000;10000;VACIO;1;5
H2.3.1;H;2;1;3;1;1;1200;800;600;1000;VACIO;1;3
H2.3.2;H;2;2;3;1;1;1200;800;600;1000;VACIO;1;3
H2.3.3;H;2;3;3;1;1;1200;800;600;1000;VACIO;1;3
H2.3.4;H;2;4;3;1;1;1200;800;600;1000;VACIO;1;3
H3.1.0;H;3;0;1;1;1;1200;800;1000;10000;VACIO;1;5
H3.1.1;H;3;1;1;1;1;1200;800;600;1000;VACIO;1;3
H3.1.2;H;3;2;1;1;1;1200;800;600;1000;VACIO;1;3
H3.1.3;H;3;3;1;1;1;1200;800;600;1000;VACIO;1;3
H3.1.4;H;3;4;1;1;1;1200;800;600;1000;VACIO;1;3
H3.2.0;H;3;0;2;1;1;1200;800;1000;10000;VACIO;1;5
H3.2.1;H;3;1;2;1;1;1200;800;600;1000;VACIO;1;3
H3.2.2;H;3;2;2;1;1;1200;800;600;1000;VACIO;1;3
H3.2.3;H;3;3;2;1;1;1200;800;600;1000;VACIO;1;3
H3.2.4;H;3;4;2;1;1;1200;800;600;1000;VACIO;1;3
H3.3.0;H;3;0;3;1;1;1200;800;1000;10000;VACIO;1;5
H3.3.1;H;3;1;3;1;1;1200;800;600;1000;VACIO;1;3
H3.3.2;H;3;2;3;1;1;1200;800;600;1000;VACIO;1;3
H3.3.3;H;3;3;3;1;1;1200;800;600;1000;VACIO;1;3
H3.3.4;H;3;4;3;1;1;1200;800;600;1000;VACIO;1;3
H4.1.0;H;4;0;1;1;1;1200;800;1000;10000;VACIO;1;5
H4.1.1;H;4;1;1;1;1;1200;800;600;1000;VACIO;1;3
H4.1.2;H;4;2;1;1;1;1200;800;600;1000;VACIO;1;3
H4.1.3;H;4;3;1;1;1;1200;800;600;1000;VACIO;1;3
H4.1.4;H;4;4;1;1;1;1200;800;600;1000;VACIO;1;3
H4.2.0;H;4;0;2;1;1;1200;800;1000;10000;VACIO;1;5
H4.2.1;H;4;1;2;1;1;1200;800;600;1000;VACIO;1;3
H4.2.2;H;4;2;2;1;1;1200;800;600;1000;VACIO;1;3
H4.2.3;H;4;3;2;1;1;1200;800;600;1000;VACIO;1;3
H4.2.4;H;4;4;2;1;1;1200;800;600;1000;VACIO;1;3
H4.3.0;H;4;0;3;1;1;1200;800;1000;10000;VACIO;1;5
H4.3.1;H;4;1;3;1;1;1200;800;600;1000;VACIO;1;3
H4.3.2;H;4;2;3;1;1;1200;800;600;1000;VACIO;1;3
H4.3.3;H;4;3;3;1;1;1200;800;600;1000;VACIO;1;3
H4.3.4;H;4;4;3;1;1;1200;800;600;1000;VACIO;1;3
H5.1.0;H;5;0;1;1;1;1200;800;1000;10000;VACIO;1;5
H5.1.1;H;5;1;1;1;1;1200;800;600;1000;VACIO;1;3
H5.1.2;H;5;2;1;1;1;1200;800;600;1000;VACIO;1;3
H5.1.3;H;5;3;1;1;1;1200;800;600;1000;VACIO;1;3
H5.1.4;H;5;4;1;1;1;1200;800;600;1000;VACIO;1;3
H5.2.0;H;5;0;2;1;1;1200;800;1000;10000;VACIO;1;5
H5.2.1;H;5;1;2;1;1;1200;800;600;1000;VACIO;1;3
H5.2.2;H;5;2;2;1;1;1200;800;600;1000;VACIO;1;3
H5.2.3;H;5;3;2;1;1;1200;800;600;1000;VACIO;1;3
H5.2.4;H;5;4;2;1;1;1200;800;600;1000;VACIO;1;3
H5.3.0;H;5;0;3;1;1;1200;800;1000;10000;VACIO;1;5
H5.3.1;H;5;1;3;1;1;1200;800;600;1000;VACIO;1;3
H5.3.3;H;5;3;3;1;1;1200;800;600;1000;VACIO;1;3
H5.3.4;H;5;4;3;1;1;1200;800;600;1000;VACIO;1;3
H6.1.0;H;6;0;1;1;1;1200;800;1000;10000;VACIO;1;5
H6.1.1;H;6;1;1;1;1;1200;800;600;1000;VACIO;1;3
H6.1.2;H;6;2;1;1;1;1200;800;600;1000;VACIO;1;3
H6.1.3;H;6;3;1;1;1;1200;800;600;1000;VACIO;1;3
H6.1.4;H;6;4;1;1;1;1200;800;600;1000;VACIO;1;3
H6.2.0;H;6;0;2;1;1;1200;800;1000;10000;VACIO;1;5
H6.2.1;H;6;1;2;1;1;1200;800;600;1000;VACIO;1;3
H6.2.2;H;6;2;2;1;1;1200;800;600;1000;VACIO;1;3
H6.2.3;H;6;3;2;1;1;1200;800;600;1000;VACIO;1;3
H6.2.4;H;6;4;2;1;1;1200;800;600;1000;VACIO;1;3
H6.3.0;H;6;0;3;1;1;1200;800;1000;10000;VACIO;1;5
H6.3.1;H;6;1;3;1;1;1200;800;600;1000;VACIO;1;3
H6.3.2;H;6;2;3;1;1;1200;800;600;1000;VACIO;1;3
H6.3.3;H;6;3;3;1;1;1200;800;600;1000;VACIO;1;3
H6.3.4;H;6;4;3;1;1;1200;800;600;1000;VACIO;1;3
E3.1.0;E;3;0;1;1;1;1200;800;1000;10000;VACIO;1;5
E3.1.1;E;3;1;1;1;1;1200;800;600;1000;VACIO;1;3
E3.1.2;E;3;2;1;1;1;1200;800;600;1000;VACIO;1;3
E3.1.3;E;3;3;1;1;1;1200;800;600;1000;VACIO;1;3
E3.1.4;E;3;4;1;1;1;1200;800;600;1000;VACIO;1;3
E3.2.0;E;3;0;2;1;1;1200;800;1000;10000;VACIO;1;5
E3.2.1;E;3;1;2;1;1;1200;800;600;1000;VACIO;1;3
E3.2.2;E;3;2;2;1;1;1200;800;600;1000;VACIO;1;3
E3.2.3;E;3;3;2;1;1;1200;800;600;1000;VACIO;1;3
E3.2.4;E;3;4;2;1;1;1200;800;600;1000;VACIO;1;3
E3.3.0;E;3;0;3;1;1;1200;800;1000;10000;VACIO;1;5
E3.3.1;E;3;1;3;1;1;1200;800;600;1000;VACIO;1;3
E3.3.2;E;3;2;3;1;1;1200;800;600;1000;VACIO;1;3
E3.3.3;E;3;3;3;1;1;1200;800;600;1000;VACIO;1;3
E3.3.4;E;3;4;3;1;1;1200;800;600;1000;VACIO;1;3
E4.1.0;E;4;0;1;1;1;1200;800;1000;10000;VACIO;1;5
E4.1.1;E;4;1;1;1;1;1200;800;600;1000;VACIO;1;3
E4.1.2;E;4;2;1;1;1;1200;800;600;1000;VACIO;1;3
E4.1.3;E;4;3;1;1;1;1200;800;600;1000;VACIO;1;3
E4.1.4;E;4;4;1;1;1;1200;800;600;1000;VACIO;1;3
E4.2.0;E;4;0;2;1;1;1200;800;1000;10000;VACIO;1;5
E4.2.1;E;4;1;2;1;1;1200;800;600;1000;VACIO;1;3
E4.2.2;E;4;2;2;1;1;1200;800;600;1000;VACIO;1;3
E4.2.3;E;4;3;2;1;1;1200;800;600;1000;VACIO;1;3
E4.2.4;E;4;4;2;1;1;1200;800;600;1000;VACIO;1;3
E4.3.0;E;4;0;3;1;1;1200;800;1000;10000;VACIO;1;5
E4.3.1;E;4;1;3;1;1;1200;800;600;1000;VACIO;1;3
E4.3.2;E;4;2;3;1;1;1200;800;600;1000;VACIO;1;3
E4.3.3;E;4;3;3;1;1;1200;800;600;1000;VACIO;1;3
E4.3.4;E;4;4;3;1;1;1200;800;600;1000;VACIO;1;3
E5.1.0;E;5;0;1;1;1;1200;800;1000;10000;VACIO;1;5
E5.1.1;E;5;1;1;1;1;1200;800;600;1000;VACIO;1;3
E5.1.2;E;5;2;1;1;1;1200;800;600;1000;VACIO;1;3
E5.1.3;E;5;3;1;1;1;1200;800;600;1000;VACIO;1;3
E5.1.4;E;5;4;1;1;1;1200;800;600;1000;VACIO;1;3
E5.2.0;E;5;0;2;1;1;1200;800;1000;10000;VACIO;1;5
E5.2.1;E;5;1;2;1;1;1200;800;600;1000;VACIO;1;3
E5.2.2;E;5;2;2;1;1;1200;800;600;1000;VACIO;1;3
E5.2.3;E;5;3;2;1;1;1200;800;600;1000;VACIO;1;3
E5.2.4;E;5;4;2;1;1;1200;800;600;1000;VACIO;1;3
E5.3.0;E;5;0;3;1;1;1200;800;1000;10000;VACIO;1;5
E5.3.1;E;5;1;3;1;1;1200;800;600;1000;VACIO;1;3
E5.3.2;E;5;2;3;1;1;1200;800;600;1000;VACIO;1;3
E5.3.3;E;5;3;3;1;1;1200;800;600;1000;VACIO;1;3
E5.3.4;E;5;4;3;1;1;1200;800;600;1000;VACIO;1;3
E6.1.0;E;6;0;1;1;1;1200;800;1000;10000;VACIO;1;5
E6.1.1;E;6;1;1;1;1;1200;800;600;1000;VACIO;1;3
E6.1.2;E;6;2;1;1;1;1200;800;600;1000;VACIO;1;3
E6.1.3;E;6;3;1;1;1;1200;800;600;1000;VACIO;1;3
E6.1.4;E;6;4;1;1;1;1200;800;600;1000;VACIO;1;3
E6.2.0;E;6;0;2;1;1;1200;800;1000;10000;VACIO;1;5
E6.2.1;E;6;1;2;1;1;1200;800;600;1000;VACIO;1;3
E6.2.2;E;6;2;2;1;1;1200;800;600;1000;VACIO;1;3
E6.2.3;E;6;3;2;1;1;1200;800;600;1000;VACIO;1;3
E6.2.4;E;6;4;2;1;1;1200;800;600;1000;VACIO;1;3
E6.3.0;E;6;0;3;1;1;1200;800;1000;10000;VACIO;1;5
E6.3.1;E;6;1;3;1;1;1200;800;600;1000;VACIO;1;3
E6.3.2;E;6;2;3;1;1;1200;800;600;1000;VACIO;1;3
E6.3.3;E;6;3;3;1;1;1200;800;600;1000;VACIO;1;3
E6.3.4;E;6;4;3;1;1;1200;800;600;1000;VACIO;1;3
E7.1.0;E;7;0;1;1;1;1200;800;1000;10000;VACIO;1;5
E7.1.1;E;7;1;1;1;1;1200;800;600;1000;VACIO;1;3
E7.1.2;E;7;2;1;1;1;1200;800;600;1000;VACIO;1;3
E7.1.3;E;7;3;1;1;1;1200;800;600;1000;VACIO;1;3
E7.1.4;E;7;4;1;1;1;1200;800;600;1000;VACIO;1;3
E7.2.0;E;7;0;2;1;1;1200;800;1000;10000;VACIO;1;5
E7.2.1;E;7;1;2;1;1;1200;800;600;1000;VACIO;1;3
E7.2.2;E;7;2;2;1;1;1200;800;600;1000;VACIO;1;3
E7.2.3;E;7;3;2;1;1;1200;800;600;1000;VACIO;1;3
E7.2.4;E;7;4;2;1;1;1200;800;600;1000;VACIO;1;3
E7.3.0;E;7;0;3;1;1;1200;800;1000;10000;VACIO;1;5
E7.3.1;E;7;1;3;1;1;1200;800;600;1000;VACIO;1;3
E7.3.2;E;7;2;3;1;1;1200;800;600;1000;VACIO;1;3
E7.3.3;E;7;3;3;1;1;1200;800;600;1000;VACIO;1;3
E7.3.4;E;7;4;3;1;1;1200;800;600;1000;VACIO;1;3
E8.1.0;E;8;0;1;1;1;1200;800;1000;10000;VACIO;1;5
E8.1.1;E;8;1;1;1;1;1200;800;600;1000;VACIO;1;3
E8.1.2;E;8;2;1;1;1;1200;800;600;1000;VACIO;1;3
E8.1.3;E;8;3;1;1;1;1200;800;600;1000;VACIO;1;3
E8.1.4;E;8;4;1;1;1;1200;800;600;1000;VACIO;1;3
E8.2.0;E;8;0;2;1;1;1200;800;1000;10000;VACIO;1;5
E8.2.1;E;8;1;2;1;1;1200;800;600;1000;VACIO;1;3
E8.2.2;E;8;2;2;1;1;1200;800;600;1000;VACIO;1;3
E8.2.3;E;8;3;2;1;1;1200;800;600;1000;VACIO;1;3
E8.2.4;E;8;4;2;1;1;1200;800;600;1000;VACIO;1;3
E8.3.0;E;8;0;3;1;1;1200;800;1000;10000;VACIO;1;5
E8.3.1;E;8;1;3;1;1;1200;800;600;1000;VACIO;1;3
E8.3.2;E;8;2;3;1;1;1200;800;600;1000;VACIO;1;3
E8.3.3;E;8;3;3;1;1;1200;800;600;1000;VACIO;1;3
E8.3.4;E;8;4;3;1;1;1200;800;600;1000;VACIO;1;3
T5.1.0;T;5;0;1;1;1;1200;800;1000;10000;VACIO;1;5
T5.1.1;T;5;1;1;1;1;1200;800;600;1000;VACIO;1;3
T5.1.2;T;5;2;1;1;1;1200;800;600;1000;VACIO;1;3
T5.1.3;T;5;3;1;1;1;1200;800;600;1000;VACIO;1;3
T5.1.4;T;5;4;1;1;1;1200;800;600;1000;VACIO;1;3
T5.2.0;T;5;0;2;1;1;1200;800;1000;10000;VACIO;1;5
T5.2.1;T;5;1;2;1;1;1200;800;600;1000;VACIO;1;3
T5.2.2;T;5;2;2;1;1;1200;800;600;1000;VACIO;1;3
T5.2.3;T;5;3;2;1;1;1200;800;600;1000;VACIO;1;3
T5.2.4;T;5;4;2;1;1;1200;800;600;1000;VACIO;1;3
T6.1.0;T;6;0;1;1;1;1200;800;1000;10000;VACIO;1;5
T6.1.1;T;6;1;1;1;1;1200;800;600;1000;VACIO;1;3
T6.1.2;T;6;2;1;1;1;1200;800;600;1000;VACIO;1;3
T6.1.3;T;6;3;1;1;1;1200;800;600;1000;VACIO;1;3
T6.1.4;T;6;4;1;1;1;1200;800;600;1000;VACIO;1;3
T6.2.0;T;6;0;2;1;1;1200;800;1000;10000;VACIO;1;5
T6.2.1;T;6;1;2;1;1;1200;800;600;1000;VACIO;1;3
T6.2.2;T;6;2;2;1;1;1200;800;600;1000;VACIO;1;3
T6.2.3;T;6;3;2;1;1;1200;800;600;1000;VACIO;1;3
T6.2.4;T;6;4;2;1;1;1200;800;600;1000;VACIO;1;3
T7.1.0;T;7;0;1;1;1;1200;800;1000;10000;VACIO;1;5
T7.1.1;T;7;1;1;1;1;1200;800;600;1000;VACIO;1;3
T7.1.2;T;7;2;1;1;1;1200;800;600;1000;VACIO;1;3
T7.1.3;T;7;3;1;1;1;1200;800;600;1000;VACIO;1;3
T7.1.4;T;7;4;1;1;1;1200;800;600;1000;VACIO;1;3
T7.2.0;T;7;0;2;1;1;1200;800;1000;10000;VACIO;1;5
T7.2.1;T;7;1;2;1;1;1200;800;600;1000;VACIO;1;3
T7.2.2;T;7;2;2;1;1;1200;800;600;1000;VACIO;1;3
T7.2.3;T;7;3;2;1;1;1200;800;600;1000;VACIO;1;3
T7.2.4;T;7;4;2;1;1;1200;800;600;1000;VACIO;1;3
T8.1.0;T;8;0;1;1;1;1200;800;1000;10000;VACIO;1;5
T8.1.1;T;8;1;1;1;1;1200;800;600;1000;VACIO;1;3
T8.1.2;T;8;2;1;1;1;1200;800;600;1000;VACIO;1;3
T8.1.3;T;8;3;1;1;1;1200;800;600;1000;VACIO;1;3
T8.1.4;T;8;4;1;1;1;1200;800;600;1000;VACIO;1;3
T8.2.0;T;8;0;2;1;1;1200;800;1000;10000;VACIO;1;5
T8.2.1;T;8;1;2;1;1;1200;800;600;1000;VACIO;1;3
T8.2.2;T;8;2;2;1;1;1200;800;600;1000;VACIO;1;3
T8.2.3;T;8;3;2;1;1;1200;800;600;1000;VACIO;1;3
T8.2.4;T;8;4;2;1;1;1200;800;600;1000;VACIO;1;3
